genre,genreLabel
http://www.wikidata.org/entity/Q5141514,Coimbra Fado
http://www.wikidata.org/entity/Q5149108,Colossal Baroque
http://www.wikidata.org/entity/Q5030714,Canadian blues
http://www.wikidata.org/entity/Q5054785,Cavalier song
http://www.wikidata.org/entity/Q5069474,Chamarrita
http://www.wikidata.org/entity/Q5001430,bush ballad
http://www.wikidata.org/entity/Q5099460,Chimurenga music
http://www.wikidata.org/entity/Q5118383,Chutney soca
http://www.wikidata.org/entity/Q5070237,Chamrieng Samai
http://www.wikidata.org/entity/Q5071702,Raptor house
http://www.wikidata.org/entity/Q5100799,Chinese hip hop
http://www.wikidata.org/entity/Q3322619,Guaguancó
http://www.wikidata.org/entity/Q3321920,Flamenco rumba
http://www.wikidata.org/entity/Q3310676,Boeremusiek
http://www.wikidata.org/entity/Q3328590,French Baroque music
http://www.wikidata.org/entity/Q3307225,progressive bluegrass
http://www.wikidata.org/entity/Q3328599,basque music
http://www.wikidata.org/entity/Q3328583,music of Algeria
http://www.wikidata.org/entity/Q6942132,music of Jilin
http://www.wikidata.org/entity/Q6942329,Music of West Africa
http://www.wikidata.org/entity/Q7077860,Odissi music
http://www.wikidata.org/entity/Q7100263,Orchestral jazz
http://www.wikidata.org/entity/Q6942176,Music of Melanesia
http://www.wikidata.org/entity/Q6942346,Music of the Andaman and Nicobar Islands
http://www.wikidata.org/entity/Q7005181,New Acoustic Music
http://www.wikidata.org/entity/Q7042505,Njuup
http://www.wikidata.org/entity/Q6942106,Music of Guizhou
http://www.wikidata.org/entity/Q6942123,Music of Innsbruck
http://www.wikidata.org/entity/Q6942129,Music of Jharkhand
http://www.wikidata.org/entity/Q6942162,Music of Macedonia
http://www.wikidata.org/entity/Q6942260,Music of San Marino
http://www.wikidata.org/entity/Q6966089,Narodna muzika
http://www.wikidata.org/entity/Q6979961,Native American hip hop
http://www.wikidata.org/entity/Q6942103,Music of Guangxi
http://www.wikidata.org/entity/Q6942144,Music of Krasnoyarsk Krai
http://www.wikidata.org/entity/Q6942152,Music of Limousin
http://www.wikidata.org/entity/Q6942213,Music of Navarre and La Rioja
http://www.wikidata.org/entity/Q6942300,Music of Transylvania
http://www.wikidata.org/entity/Q7042753,No-Fi
http://www.wikidata.org/entity/Q7088779,Oltului
http://www.wikidata.org/entity/Q7118426,alternative R&B
http://www.wikidata.org/entity/Q6956569,Naamyam
http://www.wikidata.org/entity/Q7060273,Northwest Wind
http://www.wikidata.org/entity/Q7067688,Nu-funk
http://www.wikidata.org/entity/Q6942117,Music of Hubei
http://www.wikidata.org/entity/Q6942355,Music of the Cayman Islands
http://www.wikidata.org/entity/Q6950428,Música criolla
http://www.wikidata.org/entity/Q7010517,New Pop
http://www.wikidata.org/entity/Q7023407,Nhạc tài tử
http://www.wikidata.org/entity/Q7070611,Nuubaat
http://www.wikidata.org/entity/Q6942115,Music of Henan
http://www.wikidata.org/entity/Q6942113,Music of Hebei
http://www.wikidata.org/entity/Q6942131,Music of Jiangxi
http://www.wikidata.org/entity/Q6942133,Music of Kalmykia
http://www.wikidata.org/entity/Q7015151,New Yorkshire
http://www.wikidata.org/entity/Q7050752,Nordic folk music
http://www.wikidata.org/entity/Q3069904,porro
http://www.wikidata.org/entity/Q3090876,funaná
http://www.wikidata.org/entity/Q3083000,kan ha diskan
http://www.wikidata.org/entity/Q3085344,music of Peru
http://www.wikidata.org/entity/Q3089524,huapango
http://www.wikidata.org/entity/Q3091180,Shashmaqam
http://www.wikidata.org/entity/Q3094259,Scottish Gaelic punk
http://www.wikidata.org/entity/Q3066180,Bouncy techno
http://www.wikidata.org/entity/Q3084222,Hardtechno
http://www.wikidata.org/entity/Q3098078,J-Core
http://www.wikidata.org/entity/Q7148059,patriotic song
http://www.wikidata.org/entity/Q7198347,Inuit music
http://www.wikidata.org/entity/Q7180954,phase music
http://www.wikidata.org/entity/Q7205507,Plunderphonics
http://www.wikidata.org/entity/Q7132500,Papare
http://www.wikidata.org/entity/Q7170257,Iranian pop music
http://www.wikidata.org/entity/Q7190617,Pichakaree
http://www.wikidata.org/entity/Q7210075,Polish rock
http://www.wikidata.org/entity/Q7122786,Pacific reggae
http://www.wikidata.org/entity/Q7139128,parlour music
http://www.wikidata.org/entity/Q7142141,pasillo
http://www.wikidata.org/entity/Q7171184,Peruvian cumbia
http://www.wikidata.org/entity/Q7179597,Peyote song
http://www.wikidata.org/entity/Q5393053,Filin
http://www.wikidata.org/entity/Q5421158,experimental hip hop
http://www.wikidata.org/entity/Q5449125,Filmi pop
http://www.wikidata.org/entity/Q5185778,Mexicana
http://www.wikidata.org/entity/Q5264196,Desi Hip Hop
http://www.wikidata.org/entity/Q5332963,Eclecticism in music
http://www.wikidata.org/entity/Q5437134,Fasıl
http://www.wikidata.org/entity/Q5464445,folk baroque
http://www.wikidata.org/entity/Q5442427,Fell
http://www.wikidata.org/entity/Q5158522,Concert march
http://www.wikidata.org/entity/Q5433431,Famo
http://www.wikidata.org/entity/Q5158538,Concerted madrigal
http://www.wikidata.org/entity/Q5208151,Daechwita
http://www.wikidata.org/entity/Q5276393,Dihanaam
http://www.wikidata.org/entity/Q5398894,V-pop
http://www.wikidata.org/entity/Q5464464,Folk jazz
http://www.wikidata.org/entity/Q5177472,Country and Irish
http://www.wikidata.org/entity/Q5397405,Tamunangue
http://www.wikidata.org/entity/Q5445668,Festejo
http://www.wikidata.org/entity/Q5418947,Ewe music
http://www.wikidata.org/entity/Q5347034,Eefing
http://www.wikidata.org/entity/Q5401205,Zamba alegre
http://www.wikidata.org/entity/Q5464476,Folk rhythm
http://www.wikidata.org/entity/Q5151790,comic song
http://www.wikidata.org/entity/Q5244903,De dragoste
http://www.wikidata.org/entity/Q5449126,Filmi qawwali
http://www.wikidata.org/entity/Q5215959,dangak
http://www.wikidata.org/entity/Q5369664,hyangak
http://www.wikidata.org/entity/Q7225887,Polo
http://www.wikidata.org/entity/Q7308175,Reggae rock
http://www.wikidata.org/entity/Q7310665,Rekuhkara
http://www.wikidata.org/entity/Q7446911,Seis
http://www.wikidata.org/entity/Q7272044,Quimbe
http://www.wikidata.org/entity/Q7321654,Rhyming spiritual
http://www.wikidata.org/entity/Q7362666,Romanian rock
http://www.wikidata.org/entity/Q7295057,Rasin
http://www.wikidata.org/entity/Q7248857,progressive music
http://www.wikidata.org/entity/Q7260406,Punk in Sweden
http://www.wikidata.org/entity/Q7306376,reductionism
http://www.wikidata.org/entity/Q7334835,Ringbang
http://www.wikidata.org/entity/Q7361460,Rom kbach
http://www.wikidata.org/entity/Q7405759,Salsa dura
http://www.wikidata.org/entity/Q7282874,ragga Pop
http://www.wikidata.org/entity/Q7339037,Riyaz
http://www.wikidata.org/entity/Q7410295,Samri
http://www.wikidata.org/entity/Q7253290,Pryvit
http://www.wikidata.org/entity/Q7402829,Sakara music
http://www.wikidata.org/entity/Q7245792,Prison rock
http://www.wikidata.org/entity/Q7397641,sadcore
http://www.wikidata.org/entity/Q7424751,Sarva
http://www.wikidata.org/entity/Q7258480,Pueblo music
http://www.wikidata.org/entity/Q7397088,Sacred Harp
http://www.wikidata.org/entity/Q7309098,Regional Mexican
http://www.wikidata.org/entity/Q7247338,processional hymn
http://www.wikidata.org/entity/Q7302395,recessional hymn
http://www.wikidata.org/entity/Q7489094,Shanto
http://www.wikidata.org/entity/Q7560612,Son calentano
http://www.wikidata.org/entity/Q7542391,Slutwave
http://www.wikidata.org/entity/Q7496127,Shidaiqu
http://www.wikidata.org/entity/Q7535166,Skiladiko
http://www.wikidata.org/entity/Q7541571,Slovak folk music
http://www.wikidata.org/entity/Q7482056,Irish traditional music
http://www.wikidata.org/entity/Q7487815,shan'ge
http://www.wikidata.org/entity/Q6367434,Kar
http://www.wikidata.org/entity/Q6111379,romance
http://www.wikidata.org/entity/Q6365528,Kanto
http://www.wikidata.org/entity/Q6024704,indigenous music
http://www.wikidata.org/entity/Q6032954,Kilam
http://www.wikidata.org/entity/Q6037387,Insertion aria
http://www.wikidata.org/entity/Q6082625,Norwegian pop music
http://www.wikidata.org/entity/Q6110311,Rock Andaluz
http://www.wikidata.org/entity/Q6117417,Saloma
http://www.wikidata.org/entity/Q6319299,Jwé
http://www.wikidata.org/entity/Q6378419,Katuli
http://www.wikidata.org/entity/Q6130346,slam death metal
http://www.wikidata.org/entity/Q6397421,Bolero son
http://www.wikidata.org/entity/Q6348907,Kajari
http://www.wikidata.org/entity/Q6188299,Jesus music
http://www.wikidata.org/entity/Q6394780,Kertok
http://www.wikidata.org/entity/Q6410606,Kindie rock
http://www.wikidata.org/entity/Q6301761,Benga music
http://www.wikidata.org/entity/Q6392890,Kenyan hip hop
http://www.wikidata.org/entity/Q6111428,Romantic flow
http://www.wikidata.org/entity/Q6138491,Tamborera
http://www.wikidata.org/entity/Q6138499,Tamborito
http://www.wikidata.org/entity/Q6168411,Jazz waltz
http://www.wikidata.org/entity/Q6073487,Iroquois music
http://www.wikidata.org/entity/Q6081528,pocky
http://www.wikidata.org/entity/Q6110333,rock noir
http://www.wikidata.org/entity/Q6202259,Jing ping
http://www.wikidata.org/entity/Q6366462,Kapanirong
http://www.wikidata.org/entity/Q6042534,Gothic Doom Metal
http://www.wikidata.org/entity/Q6132267,sonidero
http://www.wikidata.org/entity/Q2707994,Catalan rumba
http://www.wikidata.org/entity/Q2715398,Plena
http://www.wikidata.org/entity/Q2726026,Compas
http://www.wikidata.org/entity/Q2720293,Mozambique
http://www.wikidata.org/entity/Q2715283,Gypsy punk
http://www.wikidata.org/entity/Q2737175,mélodie
http://www.wikidata.org/entity/Q2710523,ragga jungle
http://www.wikidata.org/entity/Q2736181,punk jazz
http://www.wikidata.org/entity/Q6694797,Lu
http://www.wikidata.org/entity/Q6665245,Phleng Thai sakon
http://www.wikidata.org/entity/Q6701559,Luk Krung
http://www.wikidata.org/entity/Q6421060,Kliningan
http://www.wikidata.org/entity/Q6658771,Livetronica
http://www.wikidata.org/entity/Q6665252,Phleng phuea chiwit
http://www.wikidata.org/entity/Q6480726,Lam saravane
http://www.wikidata.org/entity/Q6496560,Latin ballad
http://www.wikidata.org/entity/Q6543501,Oppari
http://www.wikidata.org/entity/Q6689665,lounge rock
http://www.wikidata.org/entity/Q6440913,Ktsord
http://www.wikidata.org/entity/Q6727621,Madhyalaya
http://www.wikidata.org/entity/Q6432024,Korean rock
http://www.wikidata.org/entity/Q6444335,Kundiman
http://www.wikidata.org/entity/Q6537469,Lewoz
http://www.wikidata.org/entity/Q6450040,Kwakwaka'wakw music
http://www.wikidata.org/entity/Q6496549,Latin soul
http://www.wikidata.org/entity/Q6480724,Lam luang
http://www.wikidata.org/entity/Q6431989,Korean hip hop
http://www.wikidata.org/entity/Q6452410,Christian music
http://www.wikidata.org/entity/Q5466607,Footwork
http://www.wikidata.org/entity/Q5618068,Gumbe
http://www.wikidata.org/entity/Q5639747,Haitian hip hop
http://www.wikidata.org/entity/Q5569994,Baião
http://www.wikidata.org/entity/Q5520013,Gamelan gambang
http://www.wikidata.org/entity/Q5576709,Mirabrás
http://www.wikidata.org/entity/Q5654316,Harawi
http://www.wikidata.org/entity/Q5529053,Gazel
http://www.wikidata.org/entity/Q5477103,Foxcore
http://www.wikidata.org/entity/Q5515214,Gaana
http://www.wikidata.org/entity/Q5581134,Gombhira
http://www.wikidata.org/entity/Q5655695,Hardbag
http://www.wikidata.org/entity/Q5510816,future garage
http://www.wikidata.org/entity/Q5520018,Gamelan salendro
http://www.wikidata.org/entity/Q5487269,freak metal
http://www.wikidata.org/entity/Q5520007,Gamelan Siteran
http://www.wikidata.org/entity/Q5520021,Gamelan selunding
http://www.wikidata.org/entity/Q5662534,albazo
http://www.wikidata.org/entity/Q5494303,stoner doom
http://www.wikidata.org/entity/Q5520012,Gamelan bebonangan
http://www.wikidata.org/entity/Q5583956,Goombay
http://www.wikidata.org/entity/Q5625934,Gånglåt
http://www.wikidata.org/entity/Q5520004,Gamelan Gadhon
http://www.wikidata.org/entity/Q5690120,trance metal
http://www.wikidata.org/entity/Q6936014,Munggang
http://www.wikidata.org/entity/Q6941842,music for the Requiem Mass
http://www.wikidata.org/entity/Q6941926,Music in Ingushetia
http://www.wikidata.org/entity/Q6941939,Music in Nenets Autonomous Okrug
http://www.wikidata.org/entity/Q6748116,Mando
http://www.wikidata.org/entity/Q6749708,Manila Sound
http://www.wikidata.org/entity/Q6821898,Pakistani semi-classical music
http://www.wikidata.org/entity/Q6918602,Motswako
http://www.wikidata.org/entity/Q6941917,Music in Dagestan
http://www.wikidata.org/entity/Q6941928,Music in Khakassia
http://www.wikidata.org/entity/Q6772364,Maroon music
http://www.wikidata.org/entity/Q6864975,Mini-jazz
http://www.wikidata.org/entity/Q6868046,Minneapolis sound
http://www.wikidata.org/entity/Q6908884,Mor lam sing
http://www.wikidata.org/entity/Q6799787,Mbube
http://www.wikidata.org/entity/Q6865341,Minimal wave
http://www.wikidata.org/entity/Q6874634,Mirror fugue
http://www.wikidata.org/entity/Q6941940,Music in Rostov Oblast
http://www.wikidata.org/entity/Q6774721,Martial music
http://www.wikidata.org/entity/Q6941941,Music in Tatarstan
http://www.wikidata.org/entity/Q6941968,Music in the Udmurt Republic
http://www.wikidata.org/entity/Q6942024,Music of British Columbia
http://www.wikidata.org/entity/Q6907397,Moombahcore
http://www.wikidata.org/entity/Q6742070,Malaysian pop
http://www.wikidata.org/entity/Q6874626,Mirror canon
http://www.wikidata.org/entity/Q6941930,Music in Krasnodar Krai
http://www.wikidata.org/entity/Q6941960,Music in the Komi Republic
http://www.wikidata.org/entity/Q6941990,Music of Alberta
